"","lng","lat","confirmed","deaths","recovered"
"3067",21.0059,44.0165,1,0,0
"3068",19.699,48.669,1,0,0
"3069",0.8248,8.6195,1,0,0
"3070",-85.3232,51.2538,25,0,3
"3071",-116.5765,53.9333,1,0,0
"3072",-73.5491,52.9399,2,0,0
"3073",139.638,35.4437,45,0,0
"3074",12.4534,41.9029,1,0,0
"3075",112.2707,30.9756,67592,2931,42033
"3076",53,32,4747,124,913
"3077",128,36,6593,42,135
"3078",2.2137,46.2276,653,9,12
"3079",113.4244,23.3417,1352,7,1216
"3080",113.614,33.882,1272,22,1244
"3081",120.0934,29.1832,1215,1,1147
"3082",111.7088,27.6104,1018,4,955
"3083",117.2264,31.8257,990,6,979
"3084",115.7221,27.614,935,1,909
"3085",118.1498,36.3427,758,6,618
"3086",139.638,35.4437,696,6,40
"3087",119.455,32.9711,631,0,594
"3088",107.874,30.0572,576,6,513
"3089",102.7103,30.6171,539,3,442
"3090",127.7615,47.862,481,13,396
"3091",9.5018,56.2639,23,0,1
"3092",116.4142,40.1824,422,8,299
"3093",121.4491,31.202,342,3,306
"3094",116.1306,39.549,318,6,305
"3095",117.9874,26.0789,296,1,284
"3096",108.7881,23.8298,252,2,217
"3097",108.8701,35.1917,245,1,226
"3098",101.487,24.974,174,2,170
"3099",109.7453,19.1959,168,6,158
"3100",106.8748,26.8154,146,2,114
"3101",117.323,39.3054,136,3,128
"3102",112.2922,37.5777,133,0,126
"3103",101.0583,37.8099,119,2,87
"3104",114.2,22.3,107,2,46
"3105",122.6085,41.2956,125,1,106
"3106",126.1923,43.6661,93,1,90
"3107",15.473,49.8175,18,0,0
"3108",85.2401,41.1129,76,3,71
"3109",113.9448,44.0935,75,1,65
"3110",106.1655,37.2692,75,0,71
"3111",121,23.7,45,1,12
"3112",108,16,16,0,16
"3113",90,60,13,0,2
"3114",95.9956,35.7452,18,0,18
"3115",113.55,22.1667,10,0,10
"3116",-6.9118,61.8926,1,0,0
"3117",88.0924,31.6927,1,0,1
"3118",-62.8333,17.9,3,0,0
"3119",-5.3536,36.1408,1,0,0
"3120",-3.436,55.3781,163,2,8
"3121",5.2913,52.1326,128,1,0
"3122",101,15,50,1,31
"3123",138,36,461,6,76
"3124",103.8333,1.2833,138,0,78
"3125",84.25,28.1667,1,0,1
"3126",112.5,2.5,93,0,23
"3127",-123.1207,49.2827,21,0,4
"3128",151.2093,-33.8688,28,1,4
"3129",144.9631,-37.8136,11,0,7
"3130",153.4,-28.0167,13,0,8
"3131",104.9167,11.55,1,0,1
"3132",81,7,1,0,1
"3133",9,51,799,0,18
"3134",26,64,15,0,1
"3135",54,24,45,0,7
"3136",122,13,6,1,1
"3137",78,21,34,0,3
"3138",12,43,5883,233,589
"3139",16,63,161,0,0
"3140",-4,40,500,10,30
"3141",138.6007,-34.9285,7,0,2
"3142",4,50.8333,169,0,1
"3143",30,26,15,0,1
"3144",35.8623,33.8547,22,0,1
"3145",44,33,54,4,0
"3146",57,21,16,0,2
"3147",65,33,1,0,0
"3148",50.55,26.0275,85,0,4
"3149",47.75,29.5,61,0,0
"3150",1.6596,28.0339,17,0,0
"3151",15.2,45.1,12,0,0
"3152",8.2275,46.8182,268,1,3
"3153",14.5501,47.5162,79,0,0
"3154",35,31,43,0,2
"3155",69.3451,30.3753,6,0,0
"3156",-51.9253,-14.235,13,0,0
"3157",43.3569,42.3154,4,0,0
"3158",21.8243,39.0742,46,0,0
"3159",21.7453,41.6086,3,0,0
"3160",8.4689,60.472,147,0,0
"3161",24.9668,45.9432,9,0,3
"3162",25.0136,58.5953,10,0,0
"3163",12.4578,43.9424,23,1,0
"3164",27.9534,53.7098,6,0,0
"3165",-19.0208,64.9631,50,0,0
"3166",23.8813,55.1694,1,0,0
"3167",-102.5528,23.6345,6,0,1
"3168",174.886,-40.9006,5,0,0
"3169",8.6753,9.082,1,0,0
"3170",115.8605,-31.9505,3,1,0
"3171",-7.6921,53.1424,18,0,0
"3172",6.1296,49.8153,2,0,0
"3173",7.4167,43.7333,1,0,0
"3174",51.1839,25.3548,8,0,0
"3175",-78.1834,-1.8312,13,0,0
"3176",47.5769,40.1431,9,0,0
"3177",45.0382,40.0691,1,0,0
"3178",-70.1627,18.7357,2,0,0
"3179",113.9213,-0.7893,4,0,0
"3180",-8.2245,39.3999,20,0,0
"3181",1.5218,42.5063,1,0,0
"3182",145.9707,-41.4545,1,0,0
"3183",24.6032,56.8796,1,0,0
"3184",-7.0926,31.7917,2,0,0
"3185",45,24,5,0,0
"3186",-14.4524,14.4974,4,0,0
"3187",-63.6167,-38.4161,8,0,0
"3188",-71.543,-35.6751,4,0,0
"3189",36.51,31.24,1,0,0
"3190",31.1656,48.3794,1,0,0
"3191",19.5033,47.1625,4,0,0
"3192",9.55,47.14,1,0,0
"3193",19.1451,51.9194,5,0,0
"3194",9,34,1,0,0
"3195",17.6791,43.9159,3,0,0
"3196",14.9955,46.1512,7,0,0
"3197",22.9375,-30.5595,1,0,0
"3198",90.4336,27.5142,1,0,0
"3199",11.5021,3.848,1,0,0
"3200",-74.2973,4.5709,1,0,0
"3201",-83.7534,9.7489,1,0,0
"3202",-75.0152,-9.19,1,0,0
"3203",21.0059,44.0165,1,0,0
"3204",19.699,48.669,1,0,0
"3205",0.8248,8.6195,1,0,0
"3206",14.3754,35.9375,3,0,0
"3207",-61.0242,14.6415,2,0,0
"3208",-85.3232,51.2538,28,0,4
"3209",-116.5765,53.9333,2,0,0
"3210",-73.5491,52.9399,3,0,0
"3211",139.638,35.4437,45,0,0
"3212",-122.6655,37.6489,21,0,0
"3213",12.4534,41.9029,1,0,0
"3214",112.2707,30.9756,67666,2959,43500
"3215",53,32,5823,145,1669
"3216",128,36,7041,44,135
"3217",2.2137,46.2276,949,11,12
"3218",113.4244,23.3417,1352,7,1237
"3219",113.614,33.882,1272,22,1244
"3220",120.0934,29.1832,1215,1,1154
"3221",111.7088,27.6104,1018,4,960
"3222",117.2264,31.8257,990,6,979
"3223",115.7221,27.614,935,1,916
"3224",118.1498,36.3427,758,6,627
"3225",139.638,35.4437,696,6,40
"3226",119.455,32.9711,631,0,606
"3227",107.874,30.0572,576,6,526
"3228",102.7103,30.6171,539,3,454
"3229",127.7615,47.862,481,13,403
"3230",9.5018,56.2639,23,0,1
"3231",116.4142,40.1824,426,8,303
"3232",121.4491,31.202,342,3,313
"3233",116.1306,39.549,318,6,307
"3234",117.9874,26.0789,296,1,295
"3235",108.7881,23.8298,252,2,218
"3236",108.8701,35.1917,245,1,226
"3237",101.487,24.974,174,2,170
"3238",109.7453,19.1959,168,6,158
"3239",106.8748,26.8154,146,2,115
"3240",117.323,39.3054,136,3,128
"3241",112.2922,37.5777,133,0,126
"3242",101.0583,37.8099,120,2,87
"3243",114.2,22.3,108,2,51
"3244",122.6085,41.2956,125,1,107
"3245",126.1923,43.6661,93,1,90
"3246",15.473,49.8175,19,0,0
"3247",85.2401,41.1129,76,3,72
"3248",113.9448,44.0935,75,1,67
"3249",106.1655,37.2692,75,0,71
"3250",121,23.7,45,1,12
"3251",108,16,18,0,16
"3252",90,60,13,0,2
"3253",95.9956,35.7452,18,0,18
"3254",113.55,22.1667,10,0,10
"3255",-6.9118,61.8926,1,0,0
"3256",88.0924,31.6927,1,0,1
"3257",-62.8333,17.9,3,0,0
"3258",-5.3536,36.1408,1,0,0
"3259",-3.436,55.3781,206,2,18
"3260",-53.1258,3.9339,5,0,0
"3261",5.2913,52.1326,188,1,0
"3262",101,15,50,1,31
"3263",138,36,502,6,76
"3264",103.8333,1.2833,150,0,78
"3265",84.25,28.1667,1,0,1
"3266",112.5,2.5,99,0,24
"3267",-123.1207,49.2827,27,0,4
"3268",151.2093,-33.8688,38,2,4
"3269",144.9631,-37.8136,11,0,7
"3270",153.4,-28.0167,15,0,8
"3271",104.9167,11.55,2,0,1
"3272",81,7,1,0,1
"3273",9,51,1040,0,18
"3274",26,64,23,0,1
"3275",54,24,45,0,7
"3276",122,13,10,1,1
"3277",78,21,39,0,3
"3278",12,43,7375,366,622
"3279",16,63,203,0,0
"3280",-4,40,673,17,30
"3281",138.6007,-34.9285,7,0,2
"3282",4,50.8333,200,0,1
"3283",30,26,49,1,1
"3284",35.8623,33.8547,32,0,1
"3285",44,33,60,6,0
"3286",57,21,16,0,2
"3287",65,33,4,0,0
"3288",50.55,26.0275,85,0,4
"3289",47.75,29.5,64,0,1
"3290",1.6596,28.0339,19,0,0
"3291",15.2,45.1,12,0,0
"3292",8.2275,46.8182,337,2,3
"3293",14.5501,47.5162,104,0,0
"3294",35,31,61,0,2
"3295",69.3451,30.3753,6,0,1
"3296",-51.9253,-14.235,20,0,0
"3297",43.3569,42.3154,13,0,0
"3298",21.8243,39.0742,73,0,0
"3299",21.7453,41.6086,3,0,0
"3300",8.4689,60.472,176,0,0
"3301",24.9668,45.9432,15,0,3
"3302",25.0136,58.5953,10,0,0
"3303",12.4578,43.9424,36,1,0
"3304",27.9534,53.7098,6,0,0
"3305",-19.0208,64.9631,50,0,0
"3306",23.8813,55.1694,1,0,0
"3307",-102.5528,23.6345,7,0,1
"3308",174.886,-40.9006,5,0,0
"3309",8.6753,9.082,1,0,0
"3310",115.8605,-31.9505,3,1,0
"3311",-7.6921,53.1424,19,0,0
"3312",6.1296,49.8153,3,0,0
"3313",7.4167,43.7333,1,0,0
"3314",51.1839,25.3548,15,0,0
"3315",-78.1834,-1.8312,14,0,0
"3316",47.5769,40.1431,9,0,0
"3317",45.0382,40.0691,1,0,0
"3318",-70.1627,18.7357,5,0,0
"3319",113.9213,-0.7893,6,0,0
"3320",-8.2245,39.3999,30,0,0
"3321",1.5218,42.5063,1,0,0
"3322",145.9707,-41.4545,2,0,0
"3323",24.6032,56.8796,2,0,0
"3324",-7.0926,31.7917,2,0,0
"3325",45,24,11,0,0
"3326",-14.4524,14.4974,4,0,1
"3327",-63.6167,-38.4161,12,1,0
"3328",-71.543,-35.6751,8,0,0
"3329",36.51,31.24,1,0,0
"3330",31.1656,48.3794,1,0,0
"3331",19.5033,47.1625,7,0,0
"3332",9.55,47.14,1,0,0
"3333",19.1451,51.9194,11,0,0
"3334",9,34,2,0,0
"3335",17.6791,43.9159,3,0,0
"3336",14.9955,46.1512,16,0,0
"3337",22.9375,-30.5595,3,0,0
"3338",90.4336,27.5142,1,0,0
"3339",11.5021,3.848,2,0,0
"3340",-74.2973,4.5709,1,0,0
"3341",-83.7534,9.7489,5,0,0
"3342",-75.0152,-9.19,6,0,0
"3343",21.0059,44.0165,1,0,0
"3344",19.699,48.669,3,0,0
"3345",0.8248,8.6195,1,0,0
"3346",14.3754,35.9375,3,0,0
"3347",-61.0242,14.6415,2,0,0
"3348",25.4858,42.7339,4,0,0
"3349",73.2207,3.2028,4,0,0
"3350",90.3563,23.685,3,0,0
"3351",-58.4438,-23.4425,1,0,0
"3352",-85.3232,51.2538,29,0,4
"3353",-116.5765,53.9333,4,0,0
"3354",-73.5491,52.9399,4,0,0
"3355",139.638,35.4437,45,0,0
"3356",-122.6655,37.6489,21,0,0
"3357",12.4534,41.9029,1,0,0
"3358",112.2707,30.9756,67707,2986,45235
"3359",53,32,6566,194,2134
"3360",128,36,7314,50,118
"3361",2.2137,46.2276,1126,19,12
"3362",113.4244,23.3417,1352,7,1256
"3363",113.614,33.882,1272,22,1247
"3364",120.0934,29.1832,1215,1,1161
"3365",111.7088,27.6104,1018,4,968
"3366",117.2264,31.8257,990,6,984
"3367",115.7221,27.614,935,1,919
"3368",118.1498,36.3427,758,6,642
"3369",139.638,35.4437,696,6,40
"3370",119.455,32.9711,631,0,612
"3371",107.874,30.0572,576,6,527
"3372",102.7103,30.6171,539,3,464
"3373",127.7615,47.862,481,13,412
"3374",9.5018,56.2639,35,0,1
"3375",116.4142,40.1824,428,8,308
"3376",121.4491,31.202,342,3,314
"3377",116.1306,39.549,318,6,307
"3378",117.9874,26.0789,296,1,295
"3379",108.7881,23.8298,252,2,223
"3380",108.8701,35.1917,245,1,227
"3381",101.487,24.974,174,2,170
"3382",109.7453,19.1959,168,6,159
"3383",106.8748,26.8154,146,2,117
"3384",117.323,39.3054,136,3,128
"3385",112.2922,37.5777,133,0,126
"3386",101.0583,37.8099,124,2,87
"3387",114.2,22.3,114,3,58
"3388",122.6085,41.2956,125,1,109
"3389",126.1923,43.6661,93,1,90
"3390",15.473,49.8175,31,0,0
"3391",85.2401,41.1129,76,3,73
"3392",113.9448,44.0935,75,1,70
"3393",106.1655,37.2692,75,0,71
"3394",121,23.7,45,1,13
"3395",108,16,30,0,16
"3396",90,60,17,0,3
"3397",95.9956,35.7452,18,0,18
"3398",113.55,22.1667,10,0,10
"3399",28.3699,47.4116,1,0,0
"3400",-6.9118,61.8926,2,0,0
"3401",88.0924,31.6927,1,0,1
"3402",-62.8333,17.9,3,0,0
"3403",-5.3536,36.1408,1,0,0
"3404",-3.436,55.3781,273,3,18
"3405",-53.1258,3.9339,5,0,0
"3406",5.2913,52.1326,265,3,0
"3407",101,15,50,1,31
"3408",138,36,511,10,76
"3409",103.8333,1.2833,150,0,78
"3410",84.25,28.1667,1,0,1
"3411",112.5,2.5,117,0,24
"3412",-123.1207,49.2827,32,1,4
"3413",151.2093,-33.8688,48,2,4
"3414",144.9631,-37.8136,15,0,7
"3415",153.4,-28.0167,15,0,8
"3416",104.9167,11.55,2,0,1
"3417",81,7,1,0,1
"3418",9,51,1176,2,18
"3419",26,64,30,0,1
"3420",54,24,45,0,7
"3421",122,13,20,1,1
"3422",78,21,43,0,3
"3423",12,43,9172,463,724
"3424",16,63,248,0,1
"3425",-4,40,1073,28,32
"3426",138.6007,-34.9285,7,0,2
"3427",4,50.8333,239,0,1
"3428",30,26,55,1,1
"3429",35.8623,33.8547,32,0,1
"3430",44,33,60,6,3
"3431",57,21,16,0,2
"3432",65,33,4,0,0
"3433",50.55,26.0275,95,0,14
"3434",47.75,29.5,64,0,1
"3435",1.6596,28.0339,20,0,0
"3436",15.2,45.1,12,0,0
"3437",8.2275,46.8182,374,2,3
"3438",14.5501,47.5162,131,0,2
"3439",35,31,61,0,2
"3440",69.3451,30.3753,6,0,1
"3441",-51.9253,-14.235,25,0,0
"3442",43.3569,42.3154,15,0,0
"3443",21.8243,39.0742,73,0,0
"3444",21.7453,41.6086,3,0,0
"3445",8.4689,60.472,205,0,1
"3446",24.9668,45.9432,15,0,3
"3447",25.0136,58.5953,10,0,0
"3448",12.4578,43.9424,36,1,0
"3449",27.9534,53.7098,6,0,1
"3450",-19.0208,64.9631,58,0,0
"3451",23.8813,55.1694,1,0,0
"3452",-102.5528,23.6345,7,0,1
"3453",174.886,-40.9006,5,0,0
"3454",8.6753,9.082,2,0,0
"3455",115.8605,-31.9505,4,1,0
"3456",-7.6921,53.1424,21,0,0
"3457",6.1296,49.8153,3,0,0
"3458",7.4167,43.7333,1,0,0
"3459",51.1839,25.3548,18,0,0
"3460",-78.1834,-1.8312,15,0,0
"3461",47.5769,40.1431,9,0,0
"3462",45.0382,40.0691,1,0,0
"3463",-70.1627,18.7357,5,0,0
"3464",113.9213,-0.7893,19,0,0
"3465",-8.2245,39.3999,30,0,0
"3466",1.5218,42.5063,1,0,0
"3467",145.9707,-41.4545,2,0,0
"3468",24.6032,56.8796,6,0,0
"3469",-7.0926,31.7917,2,0,0
"3470",45,24,15,0,0
"3471",-14.4524,14.4974,4,0,1
"3472",-63.6167,-38.4161,12,1,0
"3473",-71.543,-35.6751,8,0,0
"3474",36.51,31.24,1,0,0
"3475",31.1656,48.3794,1,0,0
"3476",19.5033,47.1625,9,0,0
"3477",9.55,47.14,1,0,0
"3478",19.1451,51.9194,16,0,0
"3479",9,34,2,0,0
"3480",17.6791,43.9159,3,0,0
"3481",14.9955,46.1512,16,0,0
"3482",22.9375,-30.5595,3,0,0
"3483",90.4336,27.5142,1,0,0
"3484",11.5021,3.848,2,0,0
"3485",-74.2973,4.5709,1,0,0
"3486",-83.7534,9.7489,9,0,0
"3487",-75.0152,-9.19,7,0,0
"3488",21.0059,44.0165,1,0,0
"3489",19.699,48.669,3,0,0
"3490",0.8248,8.6195,1,0,0
"3491",14.3754,35.9375,3,0,0
"3492",-61.0242,14.6415,2,0,0
"3493",25.4858,42.7339,4,0,0
"3494",73.2207,3.2028,4,0,0
"3495",90.3563,23.685,3,0,0
"3496",-58.4438,-23.4425,1,0,0
"3497",-85.3232,51.2538,34,0,4
"3498",-116.5765,53.9333,7,0,0
"3499",-73.5491,52.9399,4,0,0
"3500",20.1683,41.1533,2,0,0
"3501",33.4299,35.1264,2,0,0
"3502",114.7277,4.5353,1,0,0
"3503",139.638,35.4437,45,0,0
"3504",-122.6655,37.6489,21,0,0
"3505",12.4534,41.9029,1,0,0
"3506",112.2707,30.9756,67743,3008,46488
"3507",53,32,7161,237,2394
"3508",128,36,7478,53,118
"3509",2.2137,46.2276,1209,19,12
"3510",113.4244,23.3417,1352,8,1260
"3511",113.614,33.882,1272,22,1247
"3512",120.0934,29.1832,1215,1,1176
"3513",111.7088,27.6104,1018,4,979
"3514",117.2264,31.8257,990,6,984
"3515",115.7221,27.614,935,1,923
"3516",118.1498,36.3427,758,6,700
"3517",139.638,35.4437,696,6,40
"3518",119.455,32.9711,631,0,621
"3519",107.874,30.0572,576,6,542
"3520",102.7103,30.6171,539,3,466
"3521",127.7615,47.862,481,13,430
"3522",9.5018,56.2639,90,0,1
"3523",116.4142,40.1824,428,8,315
"3524",121.4491,31.202,342,3,315
"3525",116.1306,39.549,318,6,307
"3526",117.9874,26.0789,296,1,295
"3527",108.7881,23.8298,252,2,230
"3528",108.8701,35.1917,245,1,227
"3529",101.487,24.974,174,2,170
"3530",109.7453,19.1959,168,6,159
"3531",106.8748,26.8154,146,2,123
"3532",117.323,39.3054,136,3,130
"3533",112.2922,37.5777,133,0,127
"3534",101.0583,37.8099,124,2,88
"3535",114.2,22.3,115,3,59
"3536",122.6085,41.2956,125,1,109
"3537",126.1923,43.6661,93,1,91
"3538",15.473,49.8175,31,0,0
"3539",85.2401,41.1129,76,3,73
"3540",113.9448,44.0935,75,1,70
"3541",106.1655,37.2692,75,0,71
"3542",121,23.7,45,1,15
"3543",108,16,30,0,16
"3544",90,60,17,0,3
"3545",95.9956,35.7452,18,0,18
"3546",113.55,22.1667,10,0,10
"3547",28.3699,47.4116,1,0,0
"3548",-6.9118,61.8926,2,0,0
"3549",-63.0501,18.0708,2,0,0
"3550",88.0924,31.6927,1,0,1
"3551",-62.8333,17.9,1,0,0
"3552",-5.3536,36.1408,1,0,0
"3553",-3.436,55.3781,321,4,18
"3554",-53.1258,3.9339,5,0,0
"3555",5.2913,52.1326,321,3,0
"3556",101,15,53,1,33
"3557",138,36,581,10,101
"3558",103.8333,1.2833,160,0,78
"3559",84.25,28.1667,1,0,1
"3560",112.5,2.5,129,0,24
"3561",-123.1207,49.2827,32,1,4
"3562",151.2093,-33.8688,55,2,4
"3563",144.9631,-37.8136,18,0,7
"3564",153.4,-28.0167,18,0,8
"3565",104.9167,11.55,2,0,1
"3566",81,7,1,0,1
"3567",9,51,1457,2,18
"3568",26,64,40,0,1
"3569",54,24,74,0,12
"3570",122,13,33,1,2
"3571",78,21,56,0,4
"3572",12,43,10149,631,724
"3573",16,63,355,0,1
"3574",-4,40,1695,35,32
"3575",138.6007,-34.9285,7,0,2
"3576",4,50.8333,267,0,1
"3577",30,26,59,1,1
"3578",35.8623,33.8547,41,1,1
"3579",44,33,71,7,3
"3580",57,21,18,0,9
"3581",65,33,5,0,0
"3582",50.55,26.0275,110,0,22
"3583",47.75,29.5,69,0,1
"3584",1.6596,28.0339,20,0,0
"3585",15.2,45.1,14,0,0
"3586",8.2275,46.8182,491,3,3
"3587",14.5501,47.5162,182,0,4
"3588",35,31,83,0,4
"3589",69.3451,30.3753,16,0,1
"3590",-51.9253,-14.235,31,0,0
"3591",43.3569,42.3154,15,0,0
"3592",21.8243,39.0742,89,0,0
"3593",21.7453,41.6086,7,0,0
"3594",8.4689,60.472,400,0,1
"3595",24.9668,45.9432,25,0,3
"3596",25.0136,58.5953,12,0,0
"3597",12.4578,43.9424,51,2,0
"3598",27.9534,53.7098,9,0,3
"3599",-19.0208,64.9631,69,0,1
"3600",23.8813,55.1694,1,0,0
"3601",-102.5528,23.6345,7,0,4
"3602",174.886,-40.9006,5,0,0
"3603",8.6753,9.082,2,0,0
"3604",115.8605,-31.9505,6,1,0
"3605",-7.6921,53.1424,34,0,0
"3606",6.1296,49.8153,5,0,0
"3607",7.4167,43.7333,1,0,0
"3608",51.1839,25.3548,24,0,0
"3609",-78.1834,-1.8312,15,0,0
"3610",47.5769,40.1431,11,0,0
"3611",45.0382,40.0691,1,0,0
"3612",-70.1627,18.7357,5,0,0
"3613",113.9213,-0.7893,27,0,2
"3614",-8.2245,39.3999,41,0,0
"3615",1.5218,42.5063,1,0,0
"3616",145.9707,-41.4545,2,0,0
"3617",24.6032,56.8796,8,0,1
"3618",-7.0926,31.7917,3,1,0
"3619",45,24,20,0,1
"3620",-14.4524,14.4974,4,0,1
"3621",-63.6167,-38.4161,17,1,0
"3622",-71.543,-35.6751,13,0,0
"3623",36.51,31.24,1,0,0
"3624",31.1656,48.3794,1,0,0
"3625",19.5033,47.1625,9,0,0
"3626",130.8456,-12.4634,1,0,0
"3627",9.55,47.14,1,0,0
"3628",19.1451,51.9194,22,0,0
"3629",9,34,5,0,0
"3630",17.6791,43.9159,5,0,0
"3631",14.9955,46.1512,31,0,0
"3632",22.9375,-30.5595,7,0,0
"3633",90.4336,27.5142,1,0,0
"3634",11.5021,3.848,2,0,0
"3635",-74.2973,4.5709,3,0,0
"3636",-83.7534,9.7489,9,0,0
"3637",-75.0152,-9.19,11,0,0
"3638",21.0059,44.0165,5,0,0
"3639",19.699,48.669,7,0,0
"3640",0.8248,8.6195,1,0,0
"3641",14.3754,35.9375,5,0,0
"3642",-61.0242,14.6415,2,0,0
"3643",25.4858,42.7339,4,0,0
"3644",73.2207,3.2028,6,0,0
"3645",90.3563,23.685,3,0,0
"3646",-58.4438,-23.4425,1,0,0
"3647",-85.3232,51.2538,36,0,4
"3648",-116.5765,53.9333,7,0,0
"3649",-73.5491,52.9399,4,0,0
"3650",20.1683,41.1533,10,0,0
"3651",33.4299,35.1264,3,0,0
"3652",114.7277,4.5353,1,0,0
"3653",-121.4905,47.4009,267,23,1
"3654",-74.9481,42.1657,173,0,0
"3655",-119.6816,36.1162,144,2,2
"3656",-71.5301,42.2302,92,0,1
"3657",139.638,35.4437,46,0,0
"3658",-122.6655,37.6489,21,0,0
"3659",-83.6431,33.0406,17,0,0
"3660",-105.3111,39.0598,15,0,0
"3661",-81.6868,27.7663,15,2,0
"3662",-74.521,40.2989,15,1,0
"3663",-122.0709,44.572,15,0,0
"3664",-97.5635,31.0545,13,0,0
"3665",-88.9861,40.3495,12,0,2
"3666",-77.2098,40.5908,12,0,0
"3667",-93.2105,42.0115,8,0,0
"3668",-76.8021,39.0639,8,0,0
"3669",-79.8064,35.6301,7,0,0
"3670",-80.945,33.8569,7,0,0
"3671",-86.6923,35.7478,7,0,0
"3672",-78.17,37.7693,7,0,0
"3673",-111.4312,33.7298,6,0,1
"3674",-86.2583,39.8494,6,0,0
"3675",-84.6701,37.6681,6,0,0
"3676",-77.0268,38.8974,5,0,0
"3677",-117.0554,38.3135,4,0,0
"3678",-71.5639,43.4525,4,0,0
"3679",-93.9002,45.6945,3,0,0
"3680",-98.2681,41.1254,3,0,0
"3681",-82.7649,40.3888,3,0,0
"3682",-71.5118,41.6809,3,0,0
"3683",-89.6165,44.2685,3,0,1
"3684",-72.7554,41.5978,2,0,0
"3685",-157.4983,21.0943,2,0,0
"3686",-96.9289,35.5653,2,0,0
"3687",-111.8624,40.15,2,0,0
"3688",-1.5616,12.2383,1,0,0
"3689",12.4534,41.9029,1,0,0
"3690",103.8467,46.8625,1,0,0
"3691",-80.7821,8.538,1,0,0
"3692",-96.7265,38.5266,1,0,0
"3693",-91.8678,31.1695,1,0,0
"3694",-92.2884,38.4561,1,0,0
"3695",-72.7107,44.0459,1,0,0
"3696",112.2707,30.9756,67760,3024,47743
"3697",53,32,8042,291,2731
"3698",128,36,7513,54,247
"3699",2.2137,46.2276,1784,33,12
"3700",113.4244,23.3417,1353,8,1274
"3701",113.614,33.882,1272,22,1247
"3702",120.0934,29.1832,1215,1,1191
"3703",111.7088,27.6104,1018,4,990
"3704",117.2264,31.8257,990,6,984
"3705",115.7221,27.614,935,1,927
"3706",118.1498,36.3427,758,6,719
"3707",139.638,35.4437,696,6,40
"3708",119.455,32.9711,631,0,627
"3709",107.874,30.0572,576,6,547
"3710",102.7103,30.6171,539,3,478
"3711",127.7615,47.862,481,13,434
"3712",9.5018,56.2639,262,0,1
"3713",116.4142,40.1824,429,8,320
"3714",121.4491,31.202,344,3,319
"3715",116.1306,39.549,318,6,307
"3716",117.9874,26.0789,296,1,295
"3717",108.7881,23.8298,252,2,234
"3718",108.8701,35.1917,245,1,227
"3719",101.487,24.974,174,2,170
"3720",109.7453,19.1959,168,6,159
"3721",106.8748,26.8154,146,2,129
"3722",117.323,39.3054,136,3,131
"3723",112.2922,37.5777,133,0,131
"3724",101.0583,37.8099,125,2,88
"3725",114.2,22.3,120,3,65
"3726",122.6085,41.2956,125,1,111
"3727",126.1923,43.6661,93,1,91
"3728",15.473,49.8175,41,0,0
"3729",85.2401,41.1129,76,3,73
"3730",113.9448,44.0935,75,1,70
"3731",106.1655,37.2692,75,0,71
"3732",121,23.7,47,1,17
"3733",108,16,31,0,16
"3734",90,60,20,0,3
"3735",95.9956,35.7452,18,0,18
"3736",113.55,22.1667,10,0,10
"3737",28.3699,47.4116,3,0,0
"3738",-6.9118,61.8926,2,0,0
"3739",-63.0501,18.0708,2,0,0
"3740",-2.3644,49.3723,1,0,0
"3741",88.0924,31.6927,1,0,1
"3742",-62.8333,17.9,1,0,0
"3743",-5.3536,36.1408,1,0,1
"3744",-3.436,55.3781,382,6,18
"3745",-53.1258,3.9339,5,0,0
"3746",5.2913,52.1326,382,4,0
"3747",101,15,59,1,34
"3748",138,36,639,15,118
"3749",103.8333,1.2833,178,0,96
"3750",84.25,28.1667,1,0,1
"3751",112.5,2.5,149,0,26
"3752",-123.1207,49.2827,39,1,4
"3753",151.2093,-33.8688,65,2,4
"3754",144.9631,-37.8136,21,0,7
"3755",153.4,-28.0167,20,0,8
"3756",104.9167,11.55,3,0,1
"3757",81,7,2,0,1
"3758",9,51,1908,3,25
"3759",26,64,59,0,1
"3760",54,24,74,0,17
"3761",122,13,49,1,2
"3762",78,21,62,1,4
"3763",12,43,12462,827,1045
"3764",16,63,500,1,1
"3765",-4,40,2277,54,183
"3766",138.6007,-34.9285,9,0,2
"3767",4,50.8333,314,3,1
"3768",30,26,60,1,27
"3769",35.8623,33.8547,61,3,1
"3770",44,33,71,7,15
"3771",57,21,18,0,9
"3772",65,33,7,0,0
"3773",50.55,26.0275,195,0,35
"3774",47.75,29.5,72,0,2
"3775",1.6596,28.0339,20,0,0
"3776",15.2,45.1,19,0,0
"3777",8.2275,46.8182,652,4,4
"3778",14.5501,47.5162,246,0,4
"3779",35,31,109,0,4
"3780",69.3451,30.3753,19,0,2
"3781",-51.9253,-14.235,38,0,0
"3782",43.3569,42.3154,24,0,0
"3783",21.8243,39.0742,99,1,0
"3784",21.7453,41.6086,7,0,0
"3785",8.4689,60.472,598,0,1
"3786",24.9668,45.9432,45,0,6
"3787",25.0136,58.5953,16,0,0
"3788",12.4578,43.9424,62,2,0
"3789",27.9534,53.7098,9,0,3
"3790",-19.0208,64.9631,85,0,1
"3791",23.8813,55.1694,3,0,0
"3792",-102.5528,23.6345,8,0,4
"3793",174.886,-40.9006,5,0,0
"3794",8.6753,9.082,2,0,0
