"","lng","lat"
"3435",1.6596,28.0339
"3436",15.2,45.1
"3437",8.2275,46.8182
"3438",14.5501,47.5162
"3439",35,31
"3440",69.3451,30.3753
"3441",-51.9253,-14.235
"3442",43.3569,42.3154
"3443",21.8243,39.0742
"3444",21.7453,41.6086
"3445",8.4689,60.472
"3446",24.9668,45.9432
"3447",25.0136,58.5953
"3448",12.4578,43.9424
"3449",27.9534,53.7098
"3450",-19.0208,64.9631
"3451",23.8813,55.1694
"3452",-102.5528,23.6345
"3453",174.886,-40.9006
"3454",8.6753,9.082
"3455",115.8605,-31.9505
"3456",-7.6921,53.1424
"3457",6.1296,49.8153
"3458",7.4167,43.7333
"3459",51.1839,25.3548
"3460",-78.1834,-1.8312
"3461",47.5769,40.1431
"3462",45.0382,40.0691
"3463",-70.1627,18.7357
"3464",113.9213,-0.7893
"3465",-8.2245,39.3999
"3466",1.5218,42.5063
"3467",145.9707,-41.4545
"3468",24.6032,56.8796
"3469",-7.0926,31.7917
"3470",45,24
"3471",-14.4524,14.4974
"3472",-63.6167,-38.4161
"3473",-71.543,-35.6751
"3474",36.51,31.24
"3475",31.1656,48.3794
"3476",19.5033,47.1625
"3477",9.55,47.14
"3478",19.1451,51.9194
"3479",9,34
"3480",17.6791,43.9159
"3481",14.9955,46.1512
"3482",22.9375,-30.5595
"3483",90.4336,27.5142
"3484",11.5021,3.848
"3485",-74.2973,4.5709
"3486",-83.7534,9.7489
"3487",-75.0152,-9.19
"3488",21.0059,44.0165
"3489",19.699,48.669
"3490",0.8248,8.6195
"3491",14.3754,35.9375
"3492",-61.0242,14.6415
"3493",25.4858,42.7339
"3494",73.2207,3.2028
"3495",90.3563,23.685
"3496",-58.4438,-23.4425
"3497",-85.3232,51.2538
"3498",-116.5765,53.9333
"3499",-73.5491,52.9399
"3500",20.1683,41.1533
"3501",33.4299,35.1264
"3502",114.7277,4.5353
"3503",139.638,35.4437
"3504",-122.6655,37.6489
"3505",12.4534,41.9029
"3506",112.2707,30.9756
"3507",53,32
"3508",128,36
"3509",2.2137,46.2276
"3510",113.4244,23.3417
"3511",113.614,33.882
"3512",120.0934,29.1832
"3513",111.7088,27.6104
"3514",117.2264,31.8257
"3515",115.7221,27.614
"3516",118.1498,36.3427
"3517",139.638,35.4437
"3518",119.455,32.9711
"3519",107.874,30.0572
"3520",102.7103,30.6171
"3521",127.7615,47.862
"3522",9.5018,56.2639
"3523",116.4142,40.1824
"3524",121.4491,31.202
"3525",116.1306,39.549
"3526",117.9874,26.0789
"3527",108.7881,23.8298
"3528",108.8701,35.1917
"3529",101.487,24.974
"3530",109.7453,19.1959
"3531",106.8748,26.8154
"3532",117.323,39.3054
"3533",112.2922,37.5777
"3534",101.0583,37.8099
"3535",114.2,22.3
"3536",122.6085,41.2956
"3537",126.1923,43.6661
"3538",15.473,49.8175
"3539",85.2401,41.1129
"3540",113.9448,44.0935
"3541",106.1655,37.2692
"3542",121,23.7
"3543",108,16
"3544",90,60
"3545",95.9956,35.7452
"3546",113.55,22.1667
"3547",28.3699,47.4116
"3548",-6.9118,61.8926
"3549",-63.0501,18.0708
"3550",88.0924,31.6927
"3551",-62.8333,17.9
"3552",-5.3536,36.1408
"3553",-3.436,55.3781
"3554",-53.1258,3.9339
"3555",5.2913,52.1326
"3556",101,15
"3557",138,36
"3558",103.8333,1.2833
"3559",84.25,28.1667
"3560",112.5,2.5
"3561",-123.1207,49.2827
"3562",151.2093,-33.8688
"3563",144.9631,-37.8136
"3564",153.4,-28.0167
"3565",104.9167,11.55
"3566",81,7
"3567",9,51
"3568",26,64
"3569",54,24
"3570",122,13
"3571",78,21
"3572",12,43
"3573",16,63
"3574",-4,40
"3575",138.6007,-34.9285
"3576",4,50.8333
"3577",30,26
"3578",35.8623,33.8547
"3579",44,33
"3580",57,21
"3581",65,33
"3582",50.55,26.0275
"3583",47.75,29.5
"3584",1.6596,28.0339
"3585",15.2,45.1
"3586",8.2275,46.8182
"3587",14.5501,47.5162
"3588",35,31
"3589",69.3451,30.3753
"3590",-51.9253,-14.235
"3591",43.3569,42.3154
"3592",21.8243,39.0742
"3593",21.7453,41.6086
"3594",8.4689,60.472
"3595",24.9668,45.9432
"3596",25.0136,58.5953
"3597",12.4578,43.9424
"3598",27.9534,53.7098
"3599",-19.0208,64.9631
"3600",23.8813,55.1694
"3601",-102.5528,23.6345
"3602",174.886,-40.9006
"3603",8.6753,9.082
"3604",115.8605,-31.9505
"3605",-7.6921,53.1424
"3606",6.1296,49.8153
"3607",7.4167,43.7333
"3608",51.1839,25.3548
"3609",-78.1834,-1.8312
"3610",47.5769,40.1431
"3611",45.0382,40.0691
"3612",-70.1627,18.7357
"3613",113.9213,-0.7893
"3614",-8.2245,39.3999
"3615",1.5218,42.5063
"3616",145.9707,-41.4545
"3617",24.6032,56.8796
"3618",-7.0926,31.7917
"3619",45,24
"3620",-14.4524,14.4974
"3621",-63.6167,-38.4161
"3622",-71.543,-35.6751
"3623",36.51,31.24
"3624",31.1656,48.3794
"3625",19.5033,47.1625
"3626",130.8456,-12.4634
"3627",9.55,47.14
"3628",19.1451,51.9194
"3629",9,34
"3630",17.6791,43.9159
"3631",14.9955,46.1512
"3632",22.9375,-30.5595
"3633",90.4336,27.5142
"3634",11.5021,3.848
"3635",-74.2973,4.5709
"3636",-83.7534,9.7489
"3637",-75.0152,-9.19
"3638",21.0059,44.0165
"3639",19.699,48.669
"3640",0.8248,8.6195
"3641",14.3754,35.9375
"3642",-61.0242,14.6415
"3643",25.4858,42.7339
"3644",73.2207,3.2028
"3645",90.3563,23.685
"3646",-58.4438,-23.4425
"3647",-85.3232,51.2538
"3648",-116.5765,53.9333
"3649",-73.5491,52.9399
"3650",20.1683,41.1533
"3651",33.4299,35.1264
"3652",114.7277,4.5353
"3653",-121.4905,47.4009
"3654",-74.9481,42.1657
"3655",-119.6816,36.1162
"3656",-71.5301,42.2302
"3657",139.638,35.4437
"3658",-122.6655,37.6489
"3659",-83.6431,33.0406
"3660",-105.3111,39.0598
"3661",-81.6868,27.7663
"3662",-74.521,40.2989
"3663",-122.0709,44.572
"3664",-97.5635,31.0545
"3665",-88.9861,40.3495
"3666",-77.2098,40.5908
"3667",-93.2105,42.0115
"3668",-76.8021,39.0639
"3669",-79.8064,35.6301
"3670",-80.945,33.8569
"3671",-86.6923,35.7478
"3672",-78.17,37.7693
"3673",-111.4312,33.7298
"3674",-86.2583,39.8494
"3675",-84.6701,37.6681
"3676",-77.0268,38.8974
"3677",-117.0554,38.3135
"3678",-71.5639,43.4525
"3679",-93.9002,45.6945
"3680",-98.2681,41.1254
"3681",-82.7649,40.3888
"3682",-71.5118,41.6809
"3683",-89.6165,44.2685
"3684",-72.7554,41.5978
"3685",-157.4983,21.0943
"3686",-96.9289,35.5653
"3687",-111.8624,40.15
"3688",-1.5616,12.2383
"3689",12.4534,41.9029
"3690",103.8467,46.8625
"3691",-80.7821,8.538
"3692",-96.7265,38.5266
"3693",-91.8678,31.1695
"3694",-92.2884,38.4561
"3695",-72.7107,44.0459
"3696",112.2707,30.9756
"3697",53,32
"3698",128,36
"3699",2.2137,46.2276
"3700",113.4244,23.3417
"3701",113.614,33.882
"3702",120.0934,29.1832
"3703",111.7088,27.6104
"3704",117.2264,31.8257
"3705",115.7221,27.614
"3706",118.1498,36.3427
"3707",139.638,35.4437
"3708",119.455,32.9711
"3709",107.874,30.0572
"3710",102.7103,30.6171
"3711",127.7615,47.862
"3712",9.5018,56.2639
"3713",116.4142,40.1824
"3714",121.4491,31.202
"3715",116.1306,39.549
"3716",117.9874,26.0789
"3717",108.7881,23.8298
"3718",108.8701,35.1917
"3719",101.487,24.974
"3720",109.7453,19.1959
"3721",106.8748,26.8154
"3722",117.323,39.3054
"3723",112.2922,37.5777
"3724",101.0583,37.8099
"3725",114.2,22.3
"3726",122.6085,41.2956
"3727",126.1923,43.6661
"3728",15.473,49.8175
"3729",85.2401,41.1129
"3730",113.9448,44.0935
"3731",106.1655,37.2692
"3732",121,23.7
"3733",108,16
"3734",90,60
"3735",95.9956,35.7452
"3736",113.55,22.1667
"3737",28.3699,47.4116
"3738",-6.9118,61.8926
"3739",-63.0501,18.0708
"3740",-2.3644,49.3723
"3741",88.0924,31.6927
"3742",-62.8333,17.9
"3743",-5.3536,36.1408
"3744",-3.436,55.3781
"3745",-53.1258,3.9339
"3746",5.2913,52.1326
"3747",101,15
"3748",138,36
"3749",103.8333,1.2833
"3750",84.25,28.1667
"3751",112.5,2.5
"3752",-123.1207,49.2827
"3753",151.2093,-33.8688
"3754",144.9631,-37.8136
"3755",153.4,-28.0167
"3756",104.9167,11.55
"3757",81,7
"3758",9,51
"3759",26,64
"3760",54,24
"3761",122,13
"3762",78,21
"3763",12,43
"3764",16,63
"3765",-4,40
"3766",138.6007,-34.9285
"3767",4,50.8333
"3768",30,26
"3769",35.8623,33.8547
"3770",44,33
"3771",57,21
"3772",65,33
"3773",50.55,26.0275
"3774",47.75,29.5
"3775",1.6596,28.0339
"3776",15.2,45.1
"3777",8.2275,46.8182
"3778",14.5501,47.5162
"3779",35,31
"3780",69.3451,30.3753
"3781",-51.9253,-14.235
"3782",43.3569,42.3154
"3783",21.8243,39.0742
"3784",21.7453,41.6086
"3785",8.4689,60.472
"3786",24.9668,45.9432
"3787",25.0136,58.5953
"3788",12.4578,43.9424
"3789",27.9534,53.7098
"3790",-19.0208,64.9631
"3791",23.8813,55.1694
"3792",-102.5528,23.6345
"3793",174.886,-40.9006
"3794",8.6753,9.082
"3795",115.8605,-31.9505
"3796",-7.6921,53.1424
"3797",6.1296,49.8153
"3798",7.4167,43.7333
"3799",51.1839,25.3548
"3800",-78.1834,-1.8312
"3801",47.5769,40.1431
"3802",45.0382,40.0691
"3803",-70.1627,18.7357
"3804",113.9213,-0.7893
"3805",-8.2245,39.3999
"3806",1.5218,42.5063
"3807",145.9707,-41.4545
"3808",24.6032,56.8796
"3809",-7.0926,31.7917
"3810",45,24
"3811",-14.4524,14.4974
"3812",-63.6167,-38.4161
"3813",-71.543,-35.6751
"3814",36.51,31.24
"3815",31.1656,48.3794
"3816",19.5033,47.1625
"3817",130.8456,-12.4634
"3818",9.55,47.14
"3819",19.1451,51.9194
"3820",9,34
"3821",17.6791,43.9159
"3822",14.9955,46.1512
"3823",22.9375,-30.5595
"3824",90.4336,27.5142
"3825",11.5021,3.848
"3826",-74.2973,4.5709
"3827",-83.7534,9.7489
"3828",-75.0152,-9.19
"3829",21.0059,44.0165
"3830",19.699,48.669
"3831",0.8248,8.6195
"3832",14.3754,35.9375
"3833",-61.0242,14.6415
"3834",25.4858,42.7339
"3835",73.2207,3.2028
"3836",90.3563,23.685
"3837",-58.4438,-23.4425
"3838",-85.3232,51.2538
"3839",-116.5765,53.9333
"3840",-73.5491,52.9399
"3841",20.1683,41.1533
"3842",33.4299,35.1264
"3843",114.7277,4.5353
"3844",-121.4905,47.4009
"3845",-74.9481,42.1657
"3846",-119.6816,36.1162
"3847",-71.5301,42.2302
"3848",139.638,35.4437
"3849",-122.6655,37.6489
"3850",-83.6431,33.0406
"3851",-105.3111,39.0598
"3852",-81.6868,27.7663
"3853",-74.521,40.2989
"3854",-122.0709,44.572
"3855",-97.5635,31.0545
"3856",-88.9861,40.3495
"3857",-77.2098,40.5908
"3858",-93.2105,42.0115
"3859",-76.8021,39.0639
"3860",-79.8064,35.6301
"3861",-80.945,33.8569
"3862",-86.6923,35.7478
"3863",-78.17,37.7693
"3864",-111.4312,33.7298
"3865",-86.2583,39.8494
"3866",-84.6701,37.6681
"3867",-77.0268,38.8974
"3868",-117.0554,38.3135
"3869",-71.5639,43.4525
"3870",-93.9002,45.6945
"3871",-98.2681,41.1254
"3872",-82.7649,40.3888
"3873",-71.5118,41.6809
"3874",-89.6165,44.2685
"3875",-72.7554,41.5978
"3876",-157.4983,21.0943
"3877",-96.9289,35.5653
"3878",-111.8624,40.15
"3879",-1.5616,12.2383
"3880",12.4534,41.9029
"3881",103.8467,46.8625
"3882",-80.7821,8.538
"3883",-96.7265,38.5266
"3884",-91.8678,31.1695
"3885",-92.2884,38.4561
"3886",-72.7107,44.0459
"3887",-92.3731,34.9697
"3888",-75.5071,39.3185
"3889",-84.5361,43.3266
"3890",-110.4544,46.9219
"3891",-106.2485,34.8405
"3892",-99.4388,44.2998
"3893",112.2707,30.9756
"3894",53,32
"3895",128,36
"3896",2.2137,46.2276
"3897",113.4244,23.3417
"3898",113.614,33.882
"3899",120.0934,29.1832
"3900",111.7088,27.6104
"3901",117.2264,31.8257
"3902",115.7221,27.614
"3903",118.1498,36.3427
"3904",139.638,35.4437
"3905",119.455,32.9711
"3906",107.874,30.0572
"3907",102.7103,30.6171
"3908",127.7615,47.862
"3909",9.5018,56.2639
"3910",116.4142,40.1824
"3911",121.4491,31.202
"3912",116.1306,39.549
"3913",117.9874,26.0789
"3914",108.7881,23.8298
"3915",108.8701,35.1917
"3916",101.487,24.974
"3917",109.7453,19.1959
"3918",106.8748,26.8154
"3919",117.323,39.3054
"3920",112.2922,37.5777
"3921",101.0583,37.8099
"3922",114.2,22.3
"3923",122.6085,41.2956
"3924",126.1923,43.6661
"3925",15.473,49.8175
"3926",85.2401,41.1129
"3927",113.9448,44.0935
"3928",106.1655,37.2692
"3929",121,23.7
"3930",108,16
"3931",90,60
"3932",95.9956,35.7452
"3933",113.55,22.1667
"3934",28.3699,47.4116
"3935",-63.5887,-16.2902
"3936",-6.9118,61.8926
"3937",-63.0501,18.0708
"3938",-86.2419,15.2
"3939",-2.3644,49.3723
"3940",-66.4619,46.5653
"3941",88.0924,31.6927
"3942",21.7587,-4.0383
"3943",-5.5471,7.54
"3944",-62.8333,17.9
"3945",-77.2975,18.1096
"3946",35.2433,38.9637
"3947",-5.3536,36.1408
"3948",-3.436,55.3781
"3949",-53.1258,3.9339
"3950",5.2913,52.1326
"3951",55.2471,-21.1351
"3952",101,15
"3953",138,36
"3954",103.8333,1.2833
"3955",84.25,28.1667
"3956",112.5,2.5
"3957",-123.1207,49.2827
"3958",151.2093,-33.8688
"3959",144.9631,-37.8136
"3960",153.4,-28.0167
"3961",104.9167,11.55
"3962",81,7
"3963",9,51
"3964",26,64
"3965",54,24
"3966",122,13
"3967",78,21
"3968",12,43
"3969",16,63
"3970",-4,40
"3971",138.6007,-34.9285
"3972",4,50.8333
"3973",30,26
"3974",35.8623,33.8547
"3975",44,33
"3976",57,21
"3977",65,33
"3978",50.55,26.0275
"3979",47.75,29.5
"3980",1.6596,28.0339
"3981",15.2,45.1
"3982",8.2275,46.8182
"3983",14.5501,47.5162
"3984",35,31
"3985",69.3451,30.3753
"3986",-51.9253,-14.235
"3987",43.3569,42.3154
"3988",21.8243,39.0742
"3989",21.7453,41.6086
"3990",8.4689,60.472
"3991",24.9668,45.9432
"3992",25.0136,58.5953
"3993",12.4578,43.9424
"3994",27.9534,53.7098
"3995",-19.0208,64.9631
"3996",23.8813,55.1694
"3997",-102.5528,23.6345
"3998",174.886,-40.9006
"3999",8.6753,9.082
"4000",115.8605,-31.9505
"4001",-7.6921,53.1424
"4002",6.1296,49.8153
"4003",7.4167,43.7333
"4004",51.1839,25.3548
"4005",-78.1834,-1.8312
"4006",47.5769,40.1431
"4007",45.0382,40.0691
"4008",-70.1627,18.7357
"4009",113.9213,-0.7893
"4010",-8.2245,39.3999
"4011",1.5218,42.5063
"4012",145.9707,-41.4545
"4013",24.6032,56.8796
"4014",-7.0926,31.7917
"4015",45,24
"4016",-14.4524,14.4974
"4017",-63.6167,-38.4161
"4018",-71.543,-35.6751
"4019",36.51,31.24
"4020",31.1656,48.3794
"4021",19.5033,47.1625
"4022",130.8456,-12.4634
"4023",9.55,47.14
"4024",19.1451,51.9194
"4025",9,34
"4026",17.6791,43.9159
"4027",14.9955,46.1512
"4028",22.9375,-30.5595
"4029",90.4336,27.5142
"4030",11.5021,3.848
"4031",-74.2973,4.5709
"4032",-83.7534,9.7489
"4033",-75.0152,-9.19
"4034",21.0059,44.0165
"4035",19.699,48.669
"4036",0.8248,8.6195
"4037",14.3754,35.9375
"4038",-61.0242,14.6415
"4039",25.4858,42.7339
"4040",73.2207,3.2028
"4041",90.3563,23.685
"4042",-58.4438,-23.4425
"4043",-85.3232,51.2538
"4044",-116.5765,53.9333
"4045",-73.5491,52.9399
"4046",20.1683,41.1533
"4047",33.4299,35.1264
"4048",114.7277,4.5353
"4049",-121.4905,47.4009
"4050",-74.9481,42.1657
"4051",-119.6816,36.1162
"4052",-71.5301,42.2302
"4053",139.638,35.4437
"4054",-122.6655,37.6489
"4055",-83.6431,33.0406
"4056",-105.3111,39.0598
"4057",-81.6868,27.7663
"4058",-74.521,40.2989
"4059",-122.0709,44.572
"4060",-97.5635,31.0545
"4061",-88.9861,40.3495
"4062",-77.2098,40.5908
"4063",-93.2105,42.0115
"4064",-76.8021,39.0639
"4065",-79.8064,35.6301
"4066",-80.945,33.8569
"4067",-86.6923,35.7478
"4068",-78.17,37.7693
"4069",-111.4312,33.7298
"4070",-86.2583,39.8494
"4071",-84.6701,37.6681
"4072",-77.0268,38.8974
"4073",-117.0554,38.3135
"4074",-71.5639,43.4525
"4075",-93.9002,45.6945
"4076",-98.2681,41.1254
"4077",-82.7649,40.3888
"4078",-71.5118,41.6809
"4079",-89.6165,44.2685
"4080",-72.7554,41.5978
"4081",-157.4983,21.0943
"4082",-96.9289,35.5653
"4083",-111.8624,40.15
"4084",-1.5616,12.2383
"4085",12.4534,41.9029
"4086",103.8467,46.8625
"4087",-80.7821,8.538
"4088",-96.7265,38.5266
"4089",-91.8678,31.1695
"4090",-92.2884,38.4561
"4091",-72.7107,44.0459
"4092",-92.3731,34.9697
"4093",-75.5071,39.3185
"4094",-84.5361,43.3266
"4095",-89.6787,32.7416
"4096",-110.4544,46.9219
"4097",-106.2485,34.8405
"4098",-99.784,47.5289
"4099",-99.4388,44.2998
"4100",-107.3025,42.756
"4101",112.2707,30.9756
"4102",53,32
"4103",128,36
"4104",2.2137,46.2276
"4105",113.4244,23.3417
"4106",113.614,33.882
"4107",120.0934,29.1832
"4108",111.7088,27.6104
"4109",117.2264,31.8257
"4110",115.7221,27.614
"4111",118.1498,36.3427
"4112",139.638,35.4437
"4113",119.455,32.9711
"4114",107.874,30.0572
"4115",102.7103,30.6171
"4116",127.7615,47.862
"4117",9.5018,56.2639
"4118",116.4142,40.1824
"4119",121.4491,31.202
"4120",116.1306,39.549
"4121",117.9874,26.0789
"4122",108.7881,23.8298
"4123",108.8701,35.1917
"4124",101.487,24.974
"4125",109.7453,19.1959
"4126",106.8748,26.8154
"4127",117.323,39.3054
"4128",112.2922,37.5777
"4129",101.0583,37.8099
"4130",114.2,22.3
"4131",122.6085,41.2956
"4132",126.1923,43.6661
"4133",15.473,49.8175
"4134",85.2401,41.1129
"4135",113.9448,44.0935
"4136",106.1655,37.2692
"4137",121,23.7
"4138",108,16
"4139",90,60
"4140",95.9956,35.7452
"4141",113.55,22.1667
"4142",28.3699,47.4116
"4143",-63.5887,-16.2902
"4144",-6.9118,61.8926
"4145",-63.0501,18.0708
"4146",-86.2419,15.2
"4147",-2.3644,49.3723
"4148",-66.4619,46.5653
"4149",88.0924,31.6927
"4150",21.7587,-4.0383
"4151",-5.5471,7.54
"4152",-62.8333,17.9
"4153",-77.2975,18.1096
"4154",35.2433,38.9637
"4155",-5.3536,36.1408
"4156",-80,22
"4157",-58.75,5
"4158",-3.436,55.3781
"4159",-53.1258,3.9339
"4160",5.2913,52.1326
"4161",55.2471,-21.1351
"4162",101,15
"4163",138,36
"4164",103.8333,1.2833
"4165",84.25,28.1667
"4166",112.5,2.5
"4167",-123.1207,49.2827
"4168",151.2093,-33.8688
"4169",144.9631,-37.8136
"4170",153.4,-28.0167
"4171",104.9167,11.55
"4172",81,7
"4173",9,51
"4174",26,64
"4175",54,24
"4176",122,13
"4177",78,21
"4178",12,43
"4179",16,63
"4180",-4,40
"4181",138.6007,-34.9285
"4182",4,50.8333
"4183",30,26
"4184",35.8623,33.8547
"4185",44,33
"4186",57,21
"4187",65,33
"4188",50.55,26.0275
"4189",47.75,29.5
"4190",1.6596,28.0339
"4191",15.2,45.1
"4192",8.2275,46.8182
"4193",14.5501,47.5162
"4194",35,31
"4195",69.3451,30.3753
"4196",-51.9253,-14.235
"4197",43.3569,42.3154
"4198",21.8243,39.0742
"4199",21.7453,41.6086
"4200",8.4689,60.472
"4201",24.9668,45.9432
"4202",25.0136,58.5953
"4203",12.4578,43.9424
"4204",27.9534,53.7098
"4205",-19.0208,64.9631
"4206",23.8813,55.1694
"4207",-102.5528,23.6345
"4208",174.886,-40.9006
"4209",8.6753,9.082
"4210",115.8605,-31.9505
"4211",-7.6921,53.1424
"4212",6.1296,49.8153
"4213",7.4167,43.7333
"4214",51.1839,25.3548
"4215",-78.1834,-1.8312
"4216",47.5769,40.1431
"4217",45.0382,40.0691
"4218",-70.1627,18.7357
"4219",113.9213,-0.7893
"4220",-8.2245,39.3999
"4221",1.5218,42.5063
"4222",145.9707,-41.4545
"4223",24.6032,56.8796
"4224",-7.0926,31.7917
"4225",45,24
"4226",-14.4524,14.4974
"4227",-63.6167,-38.4161
"4228",-71.543,-35.6751
"4229",36.51,31.24
"4230",31.1656,48.3794
"4231",19.5033,47.1625
"4232",130.8456,-12.4634
"4233",9.55,47.14
"4234",19.1451,51.9194
"4235",9,34
"4236",17.6791,43.9159
"4237",14.9955,46.1512
"4238",22.9375,-30.5595
"4239",90.4336,27.5142
"4240",11.5021,3.848
"4241",-74.2973,4.5709
"4242",-83.7534,9.7489
"4243",-75.0152,-9.19
"4244",21.0059,44.0165
"4245",19.699,48.669
"4246",0.8248,8.6195
"4247",14.3754,35.9375
"4248",-61.0242,14.6415
"4249",25.4858,42.7339
"4250",73.2207,3.2028
"4251",90.3563,23.685
"4252",-58.4438,-23.4425
"4253",-85.3232,51.2538
"4254",-116.5765,53.9333
"4255",-73.5491,52.9399
"4256",20.1683,41.1533
"4257",33.4299,35.1264
"4258",114.7277,4.5353
"4259",-121.4905,47.4009
"4260",-74.9481,42.1657
"4261",-119.6816,36.1162
"4262",-71.5301,42.2302
"4263",139.638,35.4437
"4264",-122.6655,37.6489
"4265",-83.6431,33.0406
"4266",-105.3111,39.0598
"4267",-81.6868,27.7663
"4268",-74.521,40.2989
"4269",-122.0709,44.572
"4270",-97.5635,31.0545
"4271",-88.9861,40.3495
"4272",-77.2098,40.5908
"4273",-93.2105,42.0115
"4274",-76.8021,39.0639
"4275",-79.8064,35.6301
"4276",-80.945,33.8569
"4277",-86.6923,35.7478
"4278",-78.17,37.7693
"4279",-111.4312,33.7298
"4280",-86.2583,39.8494
"4281",-84.6701,37.6681
"4282",-77.0268,38.8974
"4283",-117.0554,38.3135
"4284",-71.5639,43.4525
"4285",-93.9002,45.6945
"4286",-98.2681,41.1254
"4287",-82.7649,40.3888
"4288",-71.5118,41.6809
"4289",-89.6165,44.2685
"4290",-72.7554,41.5978
"4291",-157.4983,21.0943
"4292",-96.9289,35.5653
"4293",-111.8624,40.15
"4294",-1.5616,12.2383
"4295",12.4534,41.9029
"4296",103.8467,46.8625
"4297",-80.7821,8.538
"4298",-96.7265,38.5266
"4299",-91.8678,31.1695
"4300",-92.2884,38.4561
"4301",-72.7107,44.0459
"4302",-152.4044,61.3707
"4303",-92.3731,34.9697
"4304",-75.5071,39.3185
"4305",-114.4788,44.2405
"4306",-69.3819,44.6939
"4307",-84.5361,43.3266
"4308",-89.6787,32.7416
"4309",-110.4544,46.9219
"4310",-106.2485,34.8405
"4311",-99.784,47.5289
"4312",-99.4388,44.2998
"4313",-107.3025,42.756
"4314",112.2707,30.9756
"4315",53,32
"4316",128,36
"4317",2.2137,46.2276
"4318",113.4244,23.3417
"4319",113.614,33.882
"4320",120.0934,29.1832
"4321",111.7088,27.6104
"4322",117.2264,31.8257
"4323",115.7221,27.614
"4324",118.1498,36.3427
"4325",139.638,35.4437
"4326",119.455,32.9711
"4327",107.874,30.0572
"4328",102.7103,30.6171
"4329",127.7615,47.862
"4330",9.5018,56.2639
"4331",116.4142,40.1824
"4332",121.4491,31.202
"4333",116.1306,39.549
"4334",117.9874,26.0789
"4335",108.7881,23.8298
"4336",108.8701,35.1917
"4337",101.487,24.974
"4338",109.7453,19.1959
"4339",106.8748,26.8154
"4340",117.323,39.3054
"4341",112.2922,37.5777
"4342",101.0583,37.8099
"4343",114.2,22.3
"4344",122.6085,41.2956
"4345",126.1923,43.6661
"4346",15.473,49.8175
"4347",85.2401,41.1129
"4348",113.9448,44.0935
"4349",106.1655,37.2692
"4350",121,23.7
"4351",108,16
"4352",90,60
"4353",95.9956,35.7452
"4354",113.55,22.1667
"4355",28.3699,47.4116
"4356",-63.5887,-16.2902
"4357",-6.9118,61.8926
"4358",-63.0501,18.0708
"4359",-86.2419,15.2
"4360",-2.3644,49.3723
"4361",-66.4619,46.5653
"4362",88.0924,31.6927
"4363",21.7587,-4.0383
"4364",-5.5471,7.54
"4365",-62.8333,17.9
"4366",-77.2975,18.1096
"4367",35.2433,38.9637
"4368",-5.3536,36.1408
"4369",-80,22
"4370",-58.75,5
"4371",149.0124,-35.4735
"4372",-3.436,55.3781
"4373",66.9237,48.0196
"4374",149.4068,-17.6797
"4375",-98.8139,53.7609
"4376",-106.4509,52.9399
"4377",40.4897,9.145
"4378",30.2176,12.8628
"4379",-9.6966,9.9456
"4380",-122.6655,37.6489
"4381",37.9062,-0.0236
"4382",-61.7964,17.0608
"4383",-86.9023,32.3182
"4384",-53.1258,3.9339
"4385",5.2913,52.1326
"4386",-61.5833,16.25
"4387",-81.2546,19.3133
"4388",55.2471,-21.1351
"4389",-70.0358,12.5186
"4390",101,15
"4391",138,36
"4392",103.8333,1.2833
"4393",84.25,28.1667
"4394",112.5,2.5
"4395",-123.1207,49.2827
"4396",151.2093,-33.8688
"4397",144.9631,-37.8136
"4398",153.4,-28.0167
"4399",104.9167,11.55
"4400",81,7
"4401",9,51
"4402",26,64
"4403",54,24
"4404",122,13
"4405",78,21
"4406",12,43
"4407",16,63
"4408",-4,40
"4409",138.6007,-34.9285
"4410",4,50.8333
"4411",30,26
"4412",35.8623,33.8547
"4413",44,33
"4414",57,21
"4415",65,33
"4416",50.55,26.0275
"4417",47.75,29.5
"4418",1.6596,28.0339
"4419",15.2,45.1
"4420",8.2275,46.8182
"4421",14.5501,47.5162
"4422",35,31
"4423",69.3451,30.3753
"4424",-51.9253,-14.235
"4425",43.3569,42.3154
"4426",21.8243,39.0742
"4427",21.7453,41.6086
"4428",8.4689,60.472
"4429",24.9668,45.9432
"4430",25.0136,58.5953
"4431",12.4578,43.9424
"4432",27.9534,53.7098
"4433",-19.0208,64.9631
"4434",23.8813,55.1694
"4435",-102.5528,23.6345
"4436",174.886,-40.9006
"4437",8.6753,9.082
"4438",115.8605,-31.9505
"4439",-7.6921,53.1424
"4440",6.1296,49.8153
"4441",7.4167,43.7333
"4442",51.1839,25.3548
"4443",-78.1834,-1.8312
"4444",47.5769,40.1431
"4445",45.0382,40.0691
"4446",-70.1627,18.7357
"4447",113.9213,-0.7893
"4448",-8.2245,39.3999
"4449",1.5218,42.5063
"4450",145.9707,-41.4545
"4451",24.6032,56.8796
"4452",-7.0926,31.7917
"4453",45,24
"4454",-14.4524,14.4974
"4455",-63.6167,-38.4161
"4456",-71.543,-35.6751
"4457",36.51,31.24
"4458",31.1656,48.3794
"4459",19.5033,47.1625
"4460",130.8456,-12.4634
"4461",9.55,47.14
"4462",19.1451,51.9194
"4463",9,34
"4464",17.6791,43.9159
"4465",14.9955,46.1512
"4466",22.9375,-30.5595
"4467",90.4336,27.5142
"4468",11.5021,3.848
"4469",-74.2973,4.5709
"4470",-83.7534,9.7489
